Gene_ID	GO_Terms
AT1G30900	['GO:0017119']
AT1G30910	['GO:0009507']
AT1G30950	['GO:0000151']
AT1G30960	['GO:0005739']
AT1G30970	['GO:0005634', 'GO:0005737']
AT1G30972	['GO:0005576']
AT1G30974	['GO:0005576']
AT1G30990	['GO:0005634']
AT1G31000	['GO:0005739']
AT1G31010	['GO:0009507']
AT1G31020	['GO:0009507']
AT1G31040	['GO:0005634', 'GO:0005739']
AT1G31050	['GO:0005634']
AT1G31070	['GO:0005737', 'GO:0005886']
AT1G31080	['GO:0005634']
AT1G31090	['GO:0005634']
AT1G31095	['GO:0005737']
AT1G31120	['GO:0005737']
AT1G31130	['GO:0005768', 'GO:0005794', 'GO:0005802', 'GO:0009507']
AT1G31140	['GO:0005634']
AT1G31150	['GO:0005634']
AT1G31160	['GO:0005576', 'GO:0009507']
AT1G31163	['GO:0005634']
AT1G31170	['GO:0005739', 'GO:0009507']
AT1G31175	['GO:0005634']
AT1G31180	['GO:0005829', 'GO:0009507', 'GO:0009536', 'GO:0009570', 'GO:0009579']
AT1G31190	['GO:0009507', 'GO:0009570']
AT1G31220	['GO:0009507']
AT1G31230	['GO:0005829', 'GO:0009507', 'GO:0009570']
AT1G31240	['GO:0005634', 'GO:0005669']
AT1G31243	['GO:0005739']
AT1G31255	['GO:0005576', 'GO:0005886']
AT1G31260	['GO:0009507']
AT1G31270	['GO:0005739']
AT1G31280	['GO:0005634', 'GO:0005737', 'GO:0005829']
AT1G31290	['GO:0005737']
AT1G31310	['GO:0005634']
AT1G31320	['GO:0005634']
AT1G31330	['GO:0005634', 'GO:0009507', 'GO:0009534', 'GO:0009535', 'GO:0009538', 'GO:0009579', 'GO:0009941', 'GO:0010287']
AT1G31335	['GO:0005576']
AT1G31340	['GO:0005634', 'GO:0005829', 'GO:0005886']
AT1G31350	['GO:0005634', 'GO:0009507']
AT1G31360	['GO:0005634', 'GO:0016592']
AT1G31370	['GO:0005634']
AT1G31380	['GO:0005634']
AT1G31390	['GO:0005634']
AT1G31410	['GO:0005634', 'GO:0009507', 'GO:0009941']
AT1G31420	['GO:0005576', 'GO:0005886']
AT1G31430	['GO:0009507']
AT1G31440	['GO:0005634', 'GO:0012505']
AT1G31450	['GO:0005576']
AT1G31460	['GO:0005634']
AT1G31470	['GO:0005634', 'GO:0005739']
AT1G31480	['GO:0005737', 'GO:0005773', 'GO:0009506', 'GO:0009705']
AT1G31490	['GO:0005737']
AT1G31500	['GO:0005634', 'GO:0005737', 'GO:0009507']
AT1G31520	['GO:0005739']
AT1G31530	['GO:0009507']
AT1G31540	['GO:0005737', 'GO:0009506']
AT1G31550	['GO:0000325', 'GO:0005576']
AT1G31555	['GO:0005634']
AT1G31580	['GO:0005739', 'GO:0009505']
AT1G31600	['GO:0005634']
AT1G31620	['GO:0005634']
AT1G31630	['GO:0005634']
AT1G31640	['GO:0005634']
AT1G31650	['GO:0005739']
AT1G31660	['GO:0005634', 'GO:0005654', 'GO:0005730']
AT1G31670	['GO:0005576', 'GO:0048046']
AT1G31690	['GO:0005634', 'GO:0009507']
AT1G31710	['GO:0005576', 'GO:0005777']
AT1G31720	['GO:0005886', 'GO:0009507', 'GO:0016020']
AT1G31730	['GO:0005886', 'GO:0009506', 'GO:0030124']
AT1G31740	['GO:0005576']
AT1G31760	['GO:0000262', 'GO:0005634']
AT1G31770	['GO:0005886']
AT1G31772	['GO:0005576', 'GO:0005739']
AT1G31780	['GO:0005794', 'GO:0017119']
AT1G31790	['GO:0009507']
AT1G31800	['GO:0009507', 'GO:0009941']
AT1G31810	['GO:0005737', 'GO:0005819', 'GO:0009524', 'GO:0009574', 'GO:0015630']
AT1G31812	['GO:0005634', 'GO:0005829']
AT1G31817	['GO:0009507']
AT1G31820	['GO:0005886']
AT1G31830	['GO:0005886', 'GO:0009507']
AT1G31840	['GO:0009507']
AT1G31850	['GO:0005768', 'GO:0005794', 'GO:0005797', 'GO:0005802', 'GO:0009507']
AT1G31860	['GO:0005829', 'GO:0009507', 'GO:0009570']
AT1G31870	['GO:0005634', 'GO:0005737']
AT1G31880	['GO:0005634']
AT1G31910	['GO:0005737', 'GO:0005777']
AT1G31920	['GO:0009507']
AT1G31930	['GO:0005634']
AT1G31940	['GO:0005634']
AT1G31950	['GO:0009507']
AT1G31970	['GO:0005634']
AT1G31990	['GO:0005739']
AT1G32000	['GO:0005634']
AT1G32010	['GO:0005634']
AT1G32030	['GO:0005634']
AT1G32050	['GO:0005634', 'GO:0005739', 'GO:0005794', 'GO:0005886']
AT1G32060	['GO:0005634', 'GO:0009507', 'GO:0009535', 'GO:0009570', 'GO:0009579', 'GO:0009941', 'GO:0010319', 'GO:0048046']
AT1G32070	['GO:0005634', 'GO:0009507']
AT1G32080	['GO:0009507', 'GO:0009706', 'GO:0009941']
AT1G32090	['GO:0005794', 'GO:0005886', 'GO:0009506', 'GO:0009507']
AT1G32100	['GO:0005737']
AT1G32120	['GO:0005634']
AT1G32130	['GO:0005634']
AT1G32150	['GO:0005634']
AT1G32160	['GO:0005634', 'GO:0009507', 'GO:0009536', 'GO:0009570']
AT1G32180	['GO:0005794']
AT1G32190	['GO:0005576']
AT1G32200	['GO:0009507', 'GO:0009536', 'GO:0009570']
AT1G32210	['GO:0005634', 'GO:0005783', 'GO:0008250', 'GO:0016020']
AT1G32220	['GO:0005634', 'GO:0005739', 'GO:0009507', 'GO:0009579', 'GO:0010287']
AT1G32225	['GO:0005739']
AT1G32230	['GO:0005634', 'GO:0005737']
AT1G32240	['GO:0005634']
AT1G32260	['GO:0005739']
AT1G32270	['GO:0005634', 'GO:0016020']
AT1G32280	['GO:0005576']
AT1G32300	['GO:0005576', 'GO:0016020']
AT1G32330	['GO:0005634']
AT1G32340	['GO:0005634']
AT1G32350	['GO:0005739']
AT1G32360	['GO:0005634', 'GO:0005737']
AT1G32380	['GO:0005737', 'GO:0009507']
AT1G32385	['GO:0005732']
AT1G32400	['GO:0000325', 'GO:0005576', 'GO:0005634', 'GO:0005794', 'GO:0009506', 'GO:0009705', 'GO:0016020']
AT1G32410	['GO:0000325']
AT1G32415	['GO:0005739']
AT1G32420	['GO:0005634']
AT1G32430	['GO:0005634']
AT1G32440	['GO:0009507', 'GO:0009570']
AT1G32450	['GO:0005634', 'GO:0005886']
AT1G32460	['GO:0005634']
AT1G32470	['GO:0005634', 'GO:0005739', 'GO:0005829', 'GO:0005960']
AT1G32480	['GO:0005737']
AT1G32490	['GO:0005634', 'GO:0016020']
AT1G32500	['GO:0009507', 'GO:0009536', 'GO:0009570']
AT1G32510	['GO:0005634']
AT1G32520	['GO:0009507']
AT1G32530	['GO:0005737']
AT1G32540	['GO:0005576']
AT1G32550	['GO:0009507']
AT1G32560	['GO:0005829', 'GO:0009506']
AT1G32570	['GO:0005634']
AT1G32575	['GO:0005739']
AT1G32580	['GO:0005634', 'GO:0005739', 'GO:0009507']
AT1G32583	['GO:0005576']
AT1G32585	['GO:0005634']
AT1G32610	['GO:0005634']
AT1G32630	['GO:0005634']
AT1G32640	['GO:0005634']
AT1G32650	['GO:0005739']
AT1G32660	['GO:0005634']
AT1G32690	['GO:0005634']
AT1G32700	['GO:0005634']
AT1G32710	['GO:0045277']
AT1G32730	['GO:0005634', 'GO:0009507']
AT1G32740	['GO:0005634']
AT1G32750	['GO:0005634']
AT1G32763	['GO:0005576']
AT1G32770	['GO:0005634']
AT1G32780	['GO:0005737']
AT1G32790	['GO:0005634', 'GO:0005737']
AT1G32810	['GO:0005634']
AT1G32850	['GO:0005737']
AT1G32860	['GO:0005576', 'GO:0005886', 'GO:0016020']
AT1G32870	['GO:0005634', 'GO:0005737', 'GO:0005789']
AT1G32880	['GO:0005737']
AT1G32900	['GO:0009507', 'GO:0009569']
AT1G32910	['GO:0005737']
AT1G32930	['GO:0000139', 'GO:0005794']
AT1G32940	['GO:0005576', 'GO:0009505', 'GO:0048046']
AT1G32950	['GO:0005576']
AT1G32960	['GO:0005576', 'GO:0009505', 'GO:0031012', 'GO:0048046']
AT1G32970	['GO:0005576']
AT1G32975	['GO:0005739']
AT1G32980	['GO:0005576']
AT1G32990	['GO:0005634', 'GO:0009507', 'GO:0009570', 'GO:0009941', 'GO:0022626']
AT1G33020	['GO:0005634']
AT1G33030	['GO:0005829']
AT1G33040	['GO:0005634', 'GO:0005854']
AT1G33050	['GO:0005739', 'GO:0009507']
AT1G33055	['GO:0005739']
AT1G33060	['GO:0005634']
AT1G33070	['GO:0005739']
AT1G33080	['GO:0005737', 'GO:0005886']
AT1G33090	['GO:0005886']
AT1G33100	['GO:0005737']
AT1G33102	['GO:0005739']
AT1G33110	['GO:0005634', 'GO:0005737']
AT1G33120	['GO:0000325', 'GO:0005634', 'GO:0005730', 'GO:0005737', 'GO:0005773', 'GO:0009506', 'GO:0022626']
AT1G33140	['GO:0005634', 'GO:0005737', 'GO:0005773', 'GO:0009506', 'GO:0009941', 'GO:0022625']
AT1G33170	['GO:0005634']
AT1G33220	['GO:0005576']
AT1G33230	['GO:0009507']
AT1G33240	['GO:0005634']
AT1G33250	['GO:0005794']
AT1G33260	['GO:0005634']
AT1G33265	['GO:0009507', 'GO:0031969']
AT1G33270	['GO:0005739', 'GO:0009507']
AT1G33280	['GO:0005634']
AT1G33290	['GO:0009507']
AT1G33320	['GO:0005737']
AT1G33330	['GO:0005634', 'GO:0009507']
AT1G33350	['GO:0005739']
AT1G33360	['GO:0009507']
AT1G33390	['GO:0005634']
AT1G33400	['GO:0005634', 'GO:0005737']
AT1G33410	['GO:0005634', 'GO:0005635', 'GO:0005643', 'GO:0031965']
AT1G33420	['GO:0005634']
AT1G33430	['GO:0005794']
AT1G33470	['GO:0005576']
AT1G33475	['GO:0005634']
AT1G33480	['GO:0009507']
AT1G33490	['GO:0005739', 'GO:0005783']
AT1G33500	['GO:0000801', 'GO:0005634', 'GO:0005739']
AT1G33520	['GO:0005634']
AT1G33530	['GO:0005634']
AT1G33540	['GO:0005576']
AT1G33590	['GO:0005634', 'GO:0005886', 'GO:0009505']
AT1G33600	['GO:0005634', 'GO:0005886', 'GO:0009505']
AT1G33607	['GO:0005576']
AT1G33610	['GO:0005886']
AT1G33612	['GO:0005634', 'GO:0005886']
AT1G33670	['GO:0005886']
AT1G33680	['GO:0005634']
AT1G33700	['GO:0000325', 'GO:0005886']
AT1G33710	['GO:0005634']
AT1G33720	['GO:0005739', 'GO:0005783', 'GO:0009507']
AT1G33750	['GO:0009507']
AT1G33760	['GO:0005634']
AT1G33770	['GO:0005634']
AT1G33780	['GO:0009507', 'GO:0009532']
AT1G33790	['GO:0005737']
AT1G33800	['GO:0005739', 'GO:0005794']
AT1G33810	['GO:0005634', 'GO:0009507', 'GO:0009535', 'GO:0009536', 'GO:0009941']
AT1G33811	['GO:0005576']
AT1G33820	['GO:0005739']
AT1G33830	['GO:0005739']
AT1G33840	['GO:0009507']
AT1G33850	['GO:0005737', 'GO:0022627']
AT1G33860	['GO:0005739']
AT1G33870	['GO:0005739']
AT1G33880	['GO:0005783', 'GO:0005886']
AT1G33890	['GO:0005739', 'GO:0005783', 'GO:0005886']
AT1G33900	['GO:0005783', 'GO:0005886', 'GO:0009507']
AT1G33910	['GO:0005739', 'GO:0005783', 'GO:0005886']
AT1G33930	['GO:0005739', 'GO:0005783', 'GO:0005886']
AT1G33940	['GO:0005634']
AT1G33945	['GO:0005739']
AT1G33950	['GO:0005739']
AT1G33960	['GO:0005739', 'GO:0009507']
AT1G33970	['GO:0005739', 'GO:0005886']
AT1G33980	['GO:0005634', 'GO:0005730']
AT1G33990	['GO:0005634', 'GO:0005886']
AT1G34000	['GO:0005634', 'GO:0009507', 'GO:0009534', 'GO:0009535']
AT1G34010	['GO:0005634', 'GO:0009507']
AT1G34020	['GO:0005794', 'GO:0005886']
AT1G34030	['GO:0000325', 'GO:0005634', 'GO:0005737', 'GO:0005886', 'GO:0009505', 'GO:0009506', 'GO:0022626', 'GO:0022627']
AT1G34040	['GO:0005576', 'GO:0009507']
AT1G34042	['GO:0005739']
AT1G34047	['GO:0005576']
AT1G34049	['GO:0005634']
AT1G34050	['GO:0005737']
AT1G34060	['GO:0005576']
AT1G34065	['GO:0005739']
AT1G34095	['GO:0005634']
AT1G34110	['GO:0005886']
AT1G34120	['GO:0005794']
AT1G34130	['GO:0005634', 'GO:0005783']
AT1G34140	['GO:0005739']
AT1G34150	['GO:0005634']
AT1G34160	['GO:0005739']
AT1G34170	['GO:0005634']
AT1G34180	['GO:0005634']
AT1G34190	['GO:0005634', 'GO:0005789']
AT1G34200	['GO:0005576']
AT1G34210	['GO:0005634', 'GO:0005886']
AT1G34220	['GO:0005634']
AT1G34245	['GO:0005576']
AT1G34260	['GO:0005634']
AT1G34270	['GO:0005794']
AT1G34290	['GO:0005886']
AT1G34300	['GO:0005576', 'GO:0005886']
AT1G34310	['GO:0005634']
AT1G34317	['GO:0005634']
AT1G34320	['GO:0009507']
AT1G34350	['GO:0005640', 'GO:0005739', 'GO:0005783']
AT1G34355	['GO:0005634', 'GO:0005886']
AT1G34360	['GO:0005737', 'GO:0005739']
AT1G34370	['GO:0005634']
AT1G34380	['GO:0005634']
AT1G34390	['GO:0005634']
AT1G34410	['GO:0005634']
AT1G34420	['GO:0005886']
AT1G34430	['GO:0005634', 'GO:0009507', 'GO:0009941', 'GO:0022626', 'GO:0045254']
AT1G34440	['GO:0005739']
AT1G34480	['GO:0005634']
AT1G34490	['GO:0005739']
AT1G34510	['GO:0005576']
AT1G34540	['GO:0005634', 'GO:0009507']
AT1G34550	['GO:0005634']
AT1G34560	['GO:0005739']
AT1G34575	['GO:0009505', 'GO:0009507']
AT1G34630	['GO:0005634', 'GO:0005739']
AT1G34640	['GO:0005739', 'GO:0005787']
AT1G34650	['GO:0005634']
AT1G34670	['GO:0005634', 'GO:0005737']
AT1G34750	['GO:0005739', 'GO:0005886']
AT1G34760	['GO:0005634', 'GO:0005737']
AT1G34770	['GO:0005634', 'GO:0009507']
AT1G34780	['GO:0005576']
AT1G34790	['GO:0005634']
AT1G34792	['GO:0005576']
AT1G34795	['GO:0005576']
AT1G34800	['GO:0005576']
AT1G34805	['GO:0005576']
AT1G34810	['GO:0005576']
AT1G34815	['GO:0005576']
AT1G34820	['GO:0005576']
AT1G34825	['GO:0005576']
AT1G34830	['GO:0005576']
AT1G34840	['GO:0005576']
AT1G34850	['GO:0005576']
AT1G34860	['GO:0005576']
AT1G34930	['GO:0005576']
AT1G35030	['GO:0005739']
AT1G35035	['GO:0005576']
AT1G35140	['GO:0005576', 'GO:0005794', 'GO:0009505']
AT1G35150	['GO:0005634']
AT1G35160	['GO:0005634', 'GO:0005635', 'GO:0005737', 'GO:0005794', 'GO:0005829', 'GO:0005886']
AT1G35183	['GO:0005634', 'GO:0005737']
AT1G35190	['GO:0005737']
AT1G35210	['GO:0005739']
AT1G35215	['GO:0005739']
AT1G35220	['GO:0005634']
AT1G35230	['GO:0005886']
AT1G35240	['GO:0005634']
AT1G35250	['GO:0005634', 'GO:0005739', 'GO:0009507']
AT1G35255	['GO:0005739']
AT1G35260	['GO:0005634']
AT1G35290	['GO:0005576', 'GO:0005634', 'GO:0009507']
AT1G35310	['GO:0005634']
AT1G35320	['GO:0005739']
AT1G35340	['GO:0005634', 'GO:0009507']
AT1G35350	['GO:0005886']
AT1G35353	['GO:0005739']
AT1G35365	['GO:0005634']
AT1G35375	['GO:0005739']
AT1G35400	['GO:0005634']
AT1G35420	['GO:0005737', 'GO:0009507', 'GO:0009570']
AT1G35435	['GO:0005576']
AT1G35440	['GO:0005634']
AT1G35460	['GO:0005634']
AT1G35467	['GO:0005576', 'GO:0048046']
AT1G35470	['GO:0005634', 'GO:0005737']
AT1G35490	['GO:0005634']
AT1G35500	['GO:0005739']
AT1G35510	['GO:0009507']
AT1G35515	['GO:0005634']
AT1G35516	['GO:0005739']
AT1G35520	['GO:0005634']
AT1G35530	['GO:0005634']
AT1G35537	['GO:0005576']
AT1G35540	['GO:0005634']
AT1G35550	['GO:0005737']
AT1G35560	['GO:0005634']
AT1G35580	['GO:0005634', 'GO:0005739', 'GO:0005829', 'GO:0016020']
AT1G35610	['GO:0005634', 'GO:0009506']
AT1G35620	['GO:0000325', 'GO:0005634', 'GO:0005783', 'GO:0009505', 'GO:0009506', 'GO:0009507']
AT1G35625	['GO:0009507']
AT1G35630	['GO:0009507']
AT1G35660	['GO:0005634']
AT1G35670	['GO:0005634', 'GO:0005829', 'GO:0005886']
AT1G35680	['GO:0005634', 'GO:0009507', 'GO:0009570', 'GO:0009941']
AT1G35710	['GO:0005886']
AT1G35720	['GO:0000325', 'GO:0005634', 'GO:0005739', 'GO:0005829', 'GO:0005886', 'GO:0009505', 'GO:0009506', 'GO:0009507', 'GO:0009570', 'GO:0009579', 'GO:0016020', 'GO:0035619', 'GO:0048046']
AT1G35730	['GO:0005737']
AT1G35750	['GO:0005737']
AT1G35780	['GO:0005634']
AT1G35820	['GO:0005739']
AT1G35830	['GO:0005634']
AT1G35850	['GO:0005737']
AT1G35860	['GO:0009507']
AT1G35880	['GO:0009507']
AT1G35890	['GO:0005634']
AT1G35895	['GO:0005739']
AT1G35910	['GO:0005737', 'GO:0009507']
AT1G36000	['GO:0005634']
AT1G36020	['GO:0005634']
AT1G36050	['GO:0000325', 'GO:0005783', 'GO:0005794']
AT1G36060	['GO:0005634']
AT1G36070	['GO:0005634', 'GO:0009507', 'GO:0080008']
AT1G36078	['GO:0005739']
AT1G36095	['GO:0005634']
AT1G36100	['GO:0005739']
AT1G36150	['GO:0005886', 'GO:0016020']
AT1G36160	['GO:0005634', 'GO:0005737']
AT1G36180	['GO:0009507']
AT1G36230	['GO:0005634']
AT1G36240	['GO:0005634', 'GO:0009507', 'GO:0022625']
AT1G36272	['GO:0005739']
AT1G36280	['GO:0005634', 'GO:0009507', 'GO:0009570']
AT1G36310	['GO:0005634']
AT1G36320	['GO:0005739', 'GO:0009507', 'GO:0009570']
AT1G36340	['GO:0000325', 'GO:0005739']
AT1G36370	['GO:0005634', 'GO:0009507']
AT1G36380	['GO:0009507']
AT1G36390	['GO:0009507', 'GO:0009570', 'GO:0009941']
AT1G36510	['GO:0005634']
AT1G36622	['GO:0005576', 'GO:0048046']
AT1G36623	['GO:0005739']
AT1G36627	['GO:0005634']
AT1G36640	['GO:0005576', 'GO:0048046']
AT1G36675	['GO:0009507']
AT1G36730	['GO:0005634']
AT1G36745	['GO:0005739']
AT1G36756	['GO:0005739']
AT1G36920	['GO:0005739']
AT1G36925	['GO:0005634']
AT1G36940	['GO:0005739']
AT1G36942	['GO:0005739']
AT1G36950	['GO:0005634']
AT1G36970	['GO:0005634']
AT1G36990	['GO:0005634']
AT1G37000	['GO:0005739']
AT1G37020	['GO:0005634']
AT1G37113	['GO:0005634']
AT1G37130	['GO:0000325', 'GO:0005634', 'GO:0005739']
AT1G37140	['GO:0005634', 'GO:0005739']
AT1G37150	['GO:0005737', 'GO:0009507']
AT1G38065	['GO:0005634', 'GO:0009507']
AT1G38131	['GO:0005634']
AT1G38790	['GO:0005739']
AT1G39060	['GO:0005739']
AT1G39070	['GO:0005739']
AT1G40083	['GO:0009507']
AT1G40086	['GO:0005739']
AT1G40087	['GO:0005634']
AT1G40090	['GO:0005739']
AT1G40104	['GO:0005739']
AT1G40129	['GO:0005634']
AT1G40390	['GO:0005634']
AT1G41830	['GO:0005576', 'GO:0009505', 'GO:0009506', 'GO:0048046', 'GO:0099503']
AT1G41880	['GO:0005634', 'GO:0005737', 'GO:0022625']
AT1G41920	['GO:0005634']
AT1G42080	['GO:0005739']
AT1G42430	['GO:0009570', 'GO:0043036']
AT1G42440	['GO:0005634']
AT1G42470	['GO:0009506']
AT1G42480	['GO:0005634']
AT1G42540	['GO:0005886']
AT1G42550	['GO:0005622', 'GO:0005634', 'GO:0005829', 'GO:0005886', 'GO:0009507']
AT1G42560	['GO:0005634', 'GO:0005886']
AT1G42615	['GO:0005634', 'GO:0070860']
AT1G42680	['GO:0005737']
AT1G42700	['GO:0005634']
AT1G42960	['GO:0005634', 'GO:0009507', 'GO:0009535', 'GO:0009536', 'GO:0009706', 'GO:0009941']
AT1G42970	['GO:0005634', 'GO:0009507', 'GO:0009535', 'GO:0009570', 'GO:0009941', 'GO:0010319', 'GO:0048046']
AT1G42990	['GO:0005634', 'GO:0005789']
AT1G43000	['GO:0005634']
AT1G43010	['GO:0009507']
AT1G43020	['GO:0009507']
AT1G43040	['GO:0005634']
AT1G43080	['GO:0005576']
AT1G43090	['GO:0005576']
AT1G43100	['GO:0005576']
AT1G43130	['GO:0005576', 'GO:0005768', 'GO:0005794', 'GO:0005802']
AT1G43160	['GO:0005634']
AT1G43170	['GO:0000325', 'GO:0005634', 'GO:0005730', 'GO:0005737', 'GO:0005773', 'GO:0009505', 'GO:0009506', 'GO:0022625', 'GO:0022626']
AT1G43190	['GO:0000932', 'GO:0005634', 'GO:0005737', 'GO:0010494']
AT1G43245	['GO:0005634']
AT1G43260	['GO:0005634']
AT1G43310	['GO:0009507']
AT1G43330	['GO:0005634']
AT1G43415	['GO:0005634']
AT1G43560	['GO:0005634', 'GO:0009507', 'GO:0009570']
AT1G43580	['GO:0005739', 'GO:0009506']
AT1G43600	['GO:0005739']
AT1G43605	['GO:0005634']
AT1G43610	['GO:0005739']
AT1G43620	['GO:0000325', 'GO:0005634']
AT1G43640	['GO:0005634']
AT1G43650	['GO:0009507']
AT1G43666	['GO:0005576']
AT1G43667	['GO:0005576']
AT1G43670	['GO:0005634', 'GO:0005737', 'GO:0005829']
AT1G43690	['GO:0005634']
AT1G43700	['GO:0005634', 'GO:0005829']
AT1G43710	['GO:0005829', 'GO:0005886']
AT1G43720	['GO:0005739']
AT1G43722	['GO:0005634']
AT1G43770	['GO:0005634']
AT1G43790	['GO:0005634', 'GO:0005886', 'GO:0009505', 'GO:0044568']
AT1G43800	['GO:0009507']
AT1G43810	['GO:0009507']
AT1G43815	['GO:0005634']
AT1G43825	['GO:0005739']
AT1G43850	['GO:0005634']
AT1G43860	['GO:0005737']
AT1G43890	['GO:0005634', 'GO:0005783', 'GO:0005886', 'GO:0010494']
AT1G43900	['GO:0009507']
AT1G43910	['GO:0005783', 'GO:0005794', 'GO:0009506', 'GO:0009507']
AT1G43950	['GO:0005634']
AT1G43970	['GO:0009507']
AT1G43980	['GO:0005739']
AT1G44000	['GO:0005739']
AT1G44010	['GO:0005634']
AT1G44020	['GO:0005634']
AT1G44030	['GO:0005634']
AT1G44050	['GO:0005634']
AT1G44080	['GO:0005634']
AT1G44090	['GO:0005737']
AT1G44100	['GO:0005886']
AT1G44110	['GO:0005634', 'GO:0005737']
AT1G44120	['GO:0005634', 'GO:0010330']
AT1G44130	['GO:0005576', 'GO:0005794', 'GO:0009505']
AT1G44160	['GO:0005737']
AT1G44170	['GO:0000325', 'GO:0005634', 'GO:0005737', 'GO:0005783', 'GO:0005794', 'GO:0009506', 'GO:0009536']
AT1G44180	['GO:0005634', 'GO:0005783', 'GO:0009507']
AT1G44224	['GO:0005576']
AT1G44318	['GO:0009507']
AT1G44350	['GO:0009507']
AT1G44414	['GO:0005739']
AT1G44446	['GO:0009507', 'GO:0009706', 'GO:0042651']
AT1G44478	['GO:0005634']
AT1G44542	['GO:0005634', 'GO:0009507']
AT1G44575	['GO:0005634', 'GO:0009507', 'GO:0009517', 'GO:0009534', 'GO:0009535', 'GO:0009579']
AT1G44608	['GO:0005634']
AT1G44740	['GO:0005739']
AT1G44750	['GO:0009507', 'GO:0016020']
AT1G44780	['GO:0005634']
AT1G44790	['GO:0005737', 'GO:0005829']
AT1G44800	['GO:0005739', 'GO:0005886']
AT1G44810	['GO:0005634']
AT1G44820	['GO:0005634', 'GO:0005783', 'GO:0009507']
AT1G44830	['GO:0005634']
AT1G44835	['GO:0005737']
AT1G44890	['GO:0005739']
AT1G44895	['GO:0005634', 'GO:0042555']
AT1G44900	['GO:0000347', 'GO:0000785', 'GO:0005634', 'GO:0042555']
AT1G44910	['GO:0005634', 'GO:0016592']
AT1G44920	['GO:0009507']
AT1G44940	['GO:0005739']
AT1G44941	['GO:0005739']
AT1G44960	['GO:0005886']
AT1G44970	['GO:0005576']
AT1G44980	['GO:0005634']
AT1G45000	['GO:0000502', 'GO:0005634', 'GO:0005730', 'GO:0005737', 'GO:0009505', 'GO:0009506']
AT1G45010	['GO:0005576']
AT1G45015	['GO:0005576']
AT1G45050	['GO:0005634']
AT1G45063	['GO:0005576']
AT1G45110	['GO:0009507']
AT1G45130	['GO:0005576', 'GO:0005634', 'GO:0009505']
AT1G45145	['GO:0005634', 'GO:0005737', 'GO:0005783', 'GO:0005829', 'GO:0005886', 'GO:0009506', 'GO:0010494']
AT1G45150	['GO:0005634']
AT1G45160	['GO:0005886']
AT1G45163	['GO:0005739']
AT1G45165	['GO:0005739']
AT1G45170	['GO:0009536', 'GO:0009707', 'GO:0034426', 'GO:0046930']
AT1G45180	['GO:0005634']
AT1G45190	['GO:0005576']
AT1G45191	['GO:0005886']
AT1G45201	['GO:0000325', 'GO:0005576', 'GO:0005634', 'GO:0099503']
AT1G45207	['GO:0005634']
AT1G45215	['GO:0005576']
AT1G45221	['GO:0005576']
AT1G45223	['GO:0005576']
AT1G45229	['GO:0005739']
AT1G45230	['GO:0009507']
AT1G45231	['GO:0005634']
AT1G45233	['GO:0000347']
AT1G45243	['GO:0005576']
AT1G45248	['GO:0005739']
AT1G45249	['GO:0005634']
AT1G45332	['GO:0005737', 'GO:0005739', 'GO:0009507']
AT1G45403	['GO:0005739']
AT1G45474	['GO:0009507', 'GO:0009535', 'GO:0009782']
AT1G45545	['GO:0005576']
AT1G45616	['GO:0005576']
AT1G45688	['GO:0005802', 'GO:0005886', 'GO:0009507']
AT1G45976	['GO:0005634']
AT1G46264	['GO:0005634']
AT1G46336	['GO:0005739']
AT1G46408	['GO:0005634']
AT1G46480	['GO:0005634']
AT1G46696	['GO:0005737']
AT1G46768	['GO:0005634']
AT1G46840	['GO:0005634']
AT1G46912	['GO:0005634']
AT1G46984	['GO:0005739']
AT1G47056	['GO:0009507']
AT1G47128	['GO:0000325', 'GO:0000932', 'GO:0005576', 'GO:0005634', 'GO:0005737', 'GO:0005773', 'GO:0005886', 'GO:0009506', 'GO:0010494', 'GO:0048046', 'GO:0099503']
AT1G47200	['GO:0005634', 'GO:0005640']
AT1G47210	['GO:0005634', 'GO:0005737']
AT1G47220	['GO:0005634']
AT1G47230	['GO:0005634']
AT1G47240	['GO:0005634', 'GO:0005802']
AT1G47250	['GO:0000502', 'GO:0005634', 'GO:0005737', 'GO:0005829', 'GO:0005839', 'GO:0009506', 'GO:0019773']
AT1G47260	['GO:0005634', 'GO:0005737', 'GO:0005739', 'GO:0031966', 'GO:0045271']
AT1G47265	['GO:0005739']
AT1G47270	['GO:0005737', 'GO:0009507']
AT1G47278	['GO:0005739']
AT1G47280	['GO:0009507']
AT1G47290	['GO:0016020']
AT1G47310	['GO:0009507']
AT1G47317	['GO:0005576']
AT1G47330	['GO:0005886']
AT1G47340	['GO:0005634']
AT1G47370	['GO:0005634', 'GO:0005737']
AT1G47380	['GO:0005634']
AT1G47389	['GO:0005739']
AT1G47400	['GO:0005634', 'GO:0005829']
AT1G47410	['GO:0005739']
AT1G47420	['GO:0005634', 'GO:0005739', 'GO:0045273']
AT1G47450	['GO:0005576']
AT1G47470	['GO:0005576']
AT1G47480	['GO:0005634']
AT1G47485	['GO:0005615', 'GO:0005739', 'GO:0048046']
AT1G47490	['GO:0005634', 'GO:0005737', 'GO:0009507', 'GO:0010494']
AT1G47497	['GO:0005634']
AT1G47500	['GO:0005634', 'GO:0005737', 'GO:0009507', 'GO:0010494']
AT1G47510	['GO:0005737', 'GO:0005886']
